"id","trial","dcm1","dcm2","dcm3","dcm4"
5049,17,0.29682,0.025784,3.0843,1.25
5049,18,0.35017,0.23492,3.0926,0.81149
5049,19,0.361,0.20056,3.0939,0.87118
5049,20,0.32294,0.033606,3.0896,1.0552
5049,21,0.35428,0.044637,3.0934,1.2275
5049,22,0.29691,0.016669,3.0902,1.0449
5049,23,0.35286,0.17637,3.0922,0.81257
5049,24,0.34871,0.12039,3.0944,0.84852
5049,25,0.34425,0.25892,3.094,0.80767
5049,26,0.32998,0.26581,3.0933,0.8194
5049,27,0.33297,0.21164,3.0945,0.80958
5049,28,0.3323,0.18809,3.0923,0.80717
5049,29,0.32034,0.027461,3.0923,0.90446
5049,30,0.35811,0.023602,3.0939,0.78557
5049,31,0.32107,0.30517,3.0936,0.73269
5049,32,0.2929,0.25156,3.0734,0.75793
5115,1,4.1463,5.3549,0.1493,0.0070651
5115,2,0.59889,1.1914,1.0782,0.22506
5115,3,5.7505,5.1068,0.13117,0.0026981
5115,4,1.2427,2.8255,0.49509,0.02248
5115,5,0.33092,2.7996,1.7665,0.91384
5115,6,6.3875,5.188,0.12202,0.0028958
5115,7,3.6946,1.0195,0.12443,0.60071
5115,8,1.2049,0.021286,0.2634,1.254
5115,9,0.8375,4.1153,0.72304,0.0018174
5115,10,7.5587,5.1209,0.12224,0.0024577
5115,11,0.18866,1.4116,0.39126,1.9062
5115,12,6.365,5.2004,0.12262,0.0023703
5115,13,0.13377,3.4547,3.0857,0.0032394
5115,14,0.10514,0.08983,2.8171,1.4239
5115,15,8.0369,5.1279,0.11662,0.0020752
5115,16,0.14722,3.4438,0.87639,0.57918
5115,17,8.421,4.1903,0.13138,0.0016671
5115,18,0.44643,1.6688,1.7692,0.0022144
5115,19,6.9483,4.7615,0.12966,0.0027999
5115,20,4.4966,3.2873,0.14918,0.0015689
5115,21,1.5158,3.5644,0.71612,0.0026906
5115,22,1.4203,2.1963,0.50111,0.0022395
5115,23,1.1188,0.014003,0.63342,0.00098957
5115,24,1.0856,2.9664,1.0171,0.001487
5115,25,5.2256,4.8199,0.1375,0.0024199
5115,26,0.89779,3.6125,0.72971,0.0012217
5115,27,4.3691,2.7457,0.1565,0.0017102
5115,28,4.8629,4.5478,0.19158,0.0032631
5115,29,1.4981,3.1609,0.55245,0.0026452
5115,30,6.5288,4.5873,0.14204,0.0018468
5115,31,3.0923,5.273,0.16656,0.008458
5115,32,3.9779,4.4802,0.16768,0.0048543
5152,1,2.9778,0.033538,0.20588,3.9685
5152,2,0.4492,5.9421,1.3713,0.024292
5152,3,1.7608,0.064863,0.14822,3.2765
5152,4,3.5177,1.3675,0.15873,0.40577
5152,5,0.67087,5.9947,1.0463,0.19621
5152,6,6.0395,0.035621,0.13874,2.5896
5152,7,0.0013709,4.3913,2.217,3.6472
5152,8,0.7552,0.017604,0.49882,0.74132
5152,9,0.13433,0.031551,0.86665,3.1229
5152,10,1.3246,0.68822,0.2024,1.66
5152,11,0.080017,0.16904,3.0173,3.2688
5152,12,0.24243,4.8201,3.0915,0.0028452
5152,13,0.2734,0.069935,1.5635,0.56835
5152,14,0.36374,0.64522,0.43639,3.6586
5152,15,0.045324,0.81553,2.9811,2.6301
5152,16,0.21606,5.9875,3.0415,0.26224
5152,17,0.10791,0.065956,2.6541,2.5818
5152,18,0.13777,0.41743,3.0866,0.48958
5152,19,0.16586,0.018683,3.0778,0.85699
5152,20,6.9057,5.6203,0.17613,0.047995
5152,21,0.28023,0.043394,0.89676,0.42298
5152,22,0.15423,1.9054,2.0761,3.2355
5152,23,0.096939,0.075972,2.9557,0.81431
5152,24,13.086,5.5679,0.10654,0.0044829
5152,25,0.19579,5.7555,3.077,0.0050115
5152,26,9.4121,5.5341,0.11714,0.015755
5152,27,0.076643,0.085894,3.0579,0.39975
5152,28,0.23286,1.7705,2.2759,2.6963
5152,29,0.00067911,4.5339,2.2839,2.7524
5152,30,0.36624,4.3554,3.0777,0.0034358
5152,31,2.2784,1.9374,0.18724,0.62182
5152,32,0.029454,2.0357,2.3751,2.643
5445,1,0.0161,2.9929,3.0391,0.0061018
5445,2,0.0087466,0.4997,1.9208,0.20138
5445,3,0.0095212,0.20859,3.0704,0.041449
5445,4,0.002185,5.9114,2.9884,0.13149
5445,5,0.039866,0.34927,0.80082,0.0001421
5445,6,1.7141,5.5959,0.1288,0.0047779
5445,7,0.043809,0.051488,3.0683,0.0051054
5445,8,8.5108e-05,5.9013,2.9607,1.0281
5445,9,0.16363,5.7038,1.6626,0.0021444
5445,10,0.088012,0.02571,0.41875,0.00028256
5445,11,9.5976e-05,5.8917,2.9611,0.17038
5445,12,0.10688,5.3712,3.0459,1.2765
5445,13,0.0021576,0.12908,1.813,0.00061983
5445,14,3.4141,5.9956,0.15467,0.18505
5445,15,0.00013342,5.8906,2.9636,2.6523
5445,16,0.03011,5.9743,3.0769,0.0010638
5445,17,0.0015929,0.32324,1.0623,0.00038309
5445,18,0.00016662,5.8948,2.9353,1.7138
5445,19,0.00014895,5.897,2.9639,1.9775
5445,20,0.040687,5.9696,3.0622,0.010494
5445,21,5.4954e-05,5.8837,2.9712,0.00044192
5445,22,0.0002741,5.9009,2.9624,3.3305
5445,23,0.00019693,5.8948,2.987,0.0012678
5445,24,0.0012124,1.049,2.9754,0.0061067
5445,25,0.00025258,5.8968,2.9608,2.798
5445,26,0.00010241,5.8802,2.9663,0.00087805
5445,27,0.00037729,5.8859,2.9618,3.8345
5445,28,5.2355e-05,5.8851,2.9695,0.00050076
5445,29,0.00042597,5.9004,2.9759,3.6152
5445,30,6.9469e-05,5.8882,2.9716,0.00055119
5445,31,0.00023122,5.8939,2.9654,1.0283
5445,32,0.00021306,5.8922,2.9646,4.4296
5445,33,9.1e-05,5.8904,2.9725,0.00071032
5445,34,1.8634,2.2646,0.16757,0.0062424
5445,35,0.00034272,5.8999,2.9643,2.8545
5445,36,0.0001044,5.8872,2.9714,0.000943
5445,37,0.00058721,5.896,2.9626,4.2038
5445,38,0.00038606,5.8935,2.9623,4.0761
5445,39,0.00013413,5.8838,2.9713,0.0011424
5445,40,1.0434,5.983,0.32233,1.3924
5508,1,0.41556,1.4368,2.426,2.6285
5508,2,0.39386,0.092363,3.0587,0.87835
5508,3,0.19676,0.041927,3.0823,3.1224
5508,4,0.41739,2.7133,3.0899,0.012578
5508,5,0.6899,2.0902,1.8524,0.0055629
5508,6,0.69487,0.007408,0.91213,2.9655
5508,7,0.30367,0.039926,1.7968,2.9552
5508,8,0.48592,0.012346,1.9366,1.7237
5508,9,0.52962,0.014761,1.8143,2.3787
5508,10,0.31729,0.80428,3.091,0.47496
5508,11,0.30485,0.056593,3.0913,1.8859
5508,12,0.68423,1.1473,1.3326,0.71378
5508,13,0.34546,0.042971,3.0875,0.51887
5508,14,0.49929,0.0055078,1.786,2.3719
5508,15,0.39359,1.722,3.0932,0.73444
5508,16,0.26604,0.032135,3.0911,2.2335
5508,17,0.31465,0.013507,2.0761,2.0436
5508,18,0.2936,0.017045,3.0859,0.80119
5508,19,0.50017,0.10946,2.9802,0.47516
5508,20,0.73287,0.010019,0.91969,3.0498
5508,21,0.56466,0.012366,0.95154,0.58171
5508,22,0.2033,0.62614,3.0628,3.8354
5508,23,2.8016,3.7408,0.46603,0.0055715
5508,24,0.40903,0.61633,2.9005,2.4048
5508,25,0.26794,0.057691,3.0815,0.9899
5508,26,0.22967,0.13689,3.0363,0.5496
5508,27,0.43302,0.030689,3.0633,0.59954
5508,28,0.15111,0.51051,3.0559,1.5688
5508,29,1.2649,0.017749,0.5243,2.3266
5508,30,2.7363,0.024004,0.22861,0.0033571
5508,31,0.26721,0.16159,3.0803,0.87048
5508,32,1.475,0.072586,0.55373,1.1735
5519,1,0.070451,5.9725,3.0388,4.7955
5519,2,0.38837,0.067756,2.1866,0.26201
5519,3,0.00034752,5.9493,2.976,1.8373
5519,4,0.1548,0.61425,3.0788,0.36144
5519,5,0.40407,0.004631,1.581,0.25136
5519,6,0.21777,5.9964,3.093,1.8488
5519,7,0.046805,5.9907,3.0776,1.7653
5519,8,0.13472,0.0098873,2.2415,0.2596
5519,9,0.34797,5.939,1.683,2.104
5519,10,0.26495,0.13028,0.35847,0.46274
5519,11,0.43756,5.9858,3.0939,1.2031
5519,12,0.1521,5.9958,2.9986,0.0038051
5519,13,0.16271,5.9922,3.0905,0.0088736
5519,14,0.16677,5.9908,3.0886,0.85566
5519,15,0.36529,0.0084346,0.99742,1.7453
5519,16,0.2216,0.029758,1.814,0.44481
5519,17,0.15458,5.3953,3.0907,0.79881
5519,18,0.234,0.033653,2.2062,1.0318
5519,19,0.24952,0.08143,1.6663,0.0070156
5519,20,0.75947,3.405,1.6261,1.6949
5519,21,0.00071269,5.9439,2.9759,0.09769
5519,22,0.58318,0.0038697,1.0732,1.4934
5519,23,0.1577,3.2584,3.0928,0.00085083
5519,24,0.11286,0.053268,1.8415,1.7274
5519,25,0.15067,0.0064734,3.0846,0.24059
5519,26,0.098427,0.036484,3.0892,0.79279
5519,27,0.33389,3.4034,2.2177,0.0023602
5519,28,0.30211,4.7829,2.482,1.3446
5519,29,0.47252,5.4069,0.54534,0.40655
5519,30,0.10109,0.41476,3.0923,0.25291
5519,31,0.085096,0.019641,3.0883,0.08375
5519,32,2.0164,5.4848,0.48889,0.095176
5547,1,0.51204,5.9863,1.1052,1.1649
5547,2,0.19113,4.5529,3.0746,0.0027496
5547,3,6.0133,5.5912,0.1338,0.25211
5547,4,0.096838,0.038551,1.5297,0.62389
5547,5,7.8719,5.5422,0.10739,0.0045573
5547,6,7.4147,5.3652,0.10922,0.0029174
5547,7,0.19277,0.019094,0.86367,0.57623
5547,8,7.9216,5.5142,0.11018,0.0057662
5547,9,0.10727,0.65349,1.6867,0.21879
5547,10,9.7532,5.7995,0.10352,0.0062915
5547,11,0.11729,0.31283,2.5587,0.26041
5547,12,10.457,5.7043,0.10795,0.032372
5547,13,0.1231,2.1223,3.0815,0.44406
5547,14,0.10103,1.8843,3.0203,0.0071312
5547,15,10.613,5.997,0.11582,0.047578
5547,16,0.15134,1.4766,1.4116,0.081316
5547,17,7.7237,5.8111,0.1174,0.050346
5547,18,1.2527,0.0065608,0.15969,0.00057662
5547,19,14.732,5.6543,0.10925,0.014368
5547,20,0.77617,1.1407,0.21894,0.0086018
5547,21,9.6856,5.7485,0.10758,0.0178
5547,22,0.23943,0.88628,1.6568,0.20621
5547,23,0.099888,0.019613,2.1815,0.3691
5547,24,11.752,5.8502,0.10986,0.031307
5547,25,7.2057,5.4554,0.10723,0.0032406
5547,26,0.17764,3.6331,2.219,0.28664
5547,27,0.091244,0.048396,2.8165,0.36106
5547,28,12.71,5.8825,0.11015,0.032923
5547,29,0.080896,1.4316,2.1923,0.0068896
5547,30,12.228,5.7743,0.10699,0.014971
5547,31,0.42054,0.83532,0.91911,0.00091108
5547,32,3.6061,5.7041,0.2515,0.95773
5586,1,0.94642,2.3848,2.3557,0.95048
5586,2,0.81921,3.5608,0.85281,0.59445
5586,3,0.99189,4.8827,1.9894,0.019554
5586,4,0.11776,0.083648,3.0668,0.99015
5586,5,0.20583,0.01973,3.0527,0.99494
5586,6,0.48782,4.5521,3.083,0.97919
5586,7,0.13861,0.047291,3.0591,1.365
5586,8,1.0582,4.1756,1.8187,0.0018385
5586,9,0.21203,5.9866,3.0814,0.70897
5586,10,0.20328,0.057295,3.0729,0.26328
5586,11,0.43864,5.4316,3.084,1.7506
5586,12,0.38718,4.0463,2.2355,0.002014
5586,13,0.20961,2.491,2.3479,0.076612
5586,14,2.7366,4.479,0.80647,0.0053616
5586,15,0.17716,0.11083,3.0798,0.46423
5586,16,0.84442,4.5844,1.7341,0.20338
5586,17,0.34149,4.7424,3.0772,1.1131
5586,18,0.25624,3.3195,3.0347,0.0057325
5586,19,0.87654,3.7356,1.8329,0.0023091
5586,20,0.37199,5.3106,3.0852,0.045173
5586,21,0.32185,5.4392,3.087,0.020457
5586,22,0.28566,3.8572,3.0899,0.83569
5586,23,0.53176,3.8006,2.2351,0.0077101
5586,24,0.20074,2.6569,3.0849,1.3795
5586,25,0.12612,0.06969,3.0601,1.3226
5586,26,1.1638,4.8163,1.3837,0.0050268
5586,27,0.17021,0.082161,3.0626,0.11134
5586,28,1.5857,5.149,0.93735,0.026896
5586,29,0.85621,4.8191,1.3528,0.0098409
5586,30,0.3055,3.3801,2.7481,0.039621
5586,31,0.53737,3.4885,2.0631,0.0013803
5586,32,0.33117,4.3351,3.0742,0.004547
5765,1,0.26897,5.9914,3.0764,2.5412
5765,2,0.20993,0.025539,1.8528,0.0040883
5765,3,2.2701,1.373,0.17854,5.4075
5765,4,0.19069,1.9123,3.0982,5.2382e-07
5765,5,0.40607,5.9299,0.18487,5.176
5765,6,0.1159,0.031677,2.6892,1.6983
5765,7,0.39597,1.7703,1.3758,0.55409
5765,8,0.094825,0.018479,0.78847,3.9994
5765,9,0.15931,0.030977,3.0793,0.49408
5765,10,3.1776,3.0906,0.12319,3.8294
5765,11,0.13507,0.042927,3.0755,0.21419
5765,12,0.12321,0.035785,3.0713,3.083
5765,13,0.61392,1.5051,1.2557,0.53608
5765,14,0.2019,0.067389,3.0915,0.46427
5765,15,0.18474,0.020869,3.0913,0.60627
5765,16,0.15203,0.011335,2.4836,0.14714
5765,17,0.13812,0.08451,3.0834,3.488
5765,18,0.15729,0.042923,3.0823,0.2014
5765,19,0.00019143,5.835,2.9011,3.0317
5765,20,0.26388,0.085778,3.0804,0.27878
5765,21,0.11505,5.9857,3.0702,3.742
5765,22,0.13766,0.065421,3.0785,0.32999
5765,23,0.19583,0.013436,3.0839,0.28867
5765,24,0.00033391,5.8194,2.9095,1.5755
5765,25,0.29396,0.030428,3.0836,2.0305
5765,26,0.17177,0.045116,3.0843,0.41895
5765,27,0.12915,0.12487,3.0798,0.27566
5765,28,0.1209,5.9826,3.0688,3.6231
5765,29,0.19035,0.036097,3.0699,0.089096
5765,30,0.00011635,5.8485,2.9051,3.0461
5765,31,0.74406,0.034006,0.95952,0.50235
5765,32,0.00086397,5.8347,2.9485,4.2635
5765,33,0.12801,0.63436,3.0852,0.346
5765,34,0.066524,0.049523,1.3306,1.6156
5765,35,0.21789,0.0096556,3.0889,0.43647
5765,36,0.086633,5.9456,3.0871,1.8399
5765,37,0.070204,0.11283,3.0075,0.75317
5765,38,0.3825,0.015179,1.8585,0.6665
5765,39,0.068841,0.067181,0.88579,0.00067977
5765,40,0.25813,0.097248,2.2909,1.6326
6054,1,0.16029,4.5525,2.9803,0.025606
6054,2,0.0029837,5.3616,0.55544,4.5182
6054,3,0.60884,0.041521,2.6974,0.076878
6054,4,0.25331,0.054752,2.4585,2.5074
6054,5,0.46557,1.314,1.9917,0.12835
6054,6,0.49661,2.2848,2.2169,2.6369
6054,7,1.0642,0.014431,0.48864,2.3361
6054,8,0.62899,0.1362,0.62529,1.9204
6054,9,5.1759,0.011839,0.13411,1.7145
6054,10,0.65509,0.27299,0.39909,3.6726
6054,11,0.34633,0.016257,1.2153,1.2935
6054,12,2.0753,0.056306,0.22261,3.3733
6054,13,0.64036,0.0091317,0.85325,0.74516
6054,14,0.42958,0.012187,1.1929,3.6011
6054,15,0.66467,3.919,1.3398,1.3577
6054,16,0.33201,0.042174,1.3193,1.8717
6054,17,0.37447,4.9057,3.0834,0.46973
6054,18,0.14491,0.11706,3.034,3.2513
6054,19,0.55676,0.017585,0.73933,1.447
6054,20,0.12092,0.068174,3.0429,3.72
6054,21,0.94129,0.057987,0.52362,3.339
6054,22,0.17883,0.48088,3.0515,1.3053
6054,23,0.22778,0.031614,3.0731,0.69688
6054,24,2.6418,5.04,0.61912,1.1703
6054,25,0.2924,5.8984,3.0937,0.0017017
6054,26,0.12858,0.075519,2.9855,3.9944
6054,27,0.18285,0.91199,1.6038,1.6052
6054,28,0.13243,0.053702,2.959,3.2371
6054,29,0.71271,4.1998,1.2471,1.9987
6054,30,0.16875,0.075706,1.1879,2.7289
6054,31,0.26638,1.1643,2.226,1.839
6054,32,4.1796,5.6177,0.24669,1.1352
6104,1,0.47362,4.6816,3.0921,0.0048402
6104,2,0.66984,0.040076,3.0916,1.6625
6104,3,0.50782,0.018707,2.6573,3.254
6104,4,0.60724,0.017177,3.0941,1.5608
6104,5,0.56022,0.053334,3.0935,1.4702
6104,6,0.41585,0.034573,3.0875,3.6358
6104,7,0.88863,0.011817,2.0189,2.0971
6104,8,0.40664,0.034645,3.0757,0.034445
6104,9,1.6724,5.9884,2.014,0.006781
6104,10,1.1962,0.14573,1.3135,7.3222
6104,11,0.83289,0.022639,1.6827,3.5811
6104,12,0.59572,0.023864,3.0878,1.7165
6104,13,0.59451,0.019148,3.0927,1.4504
6104,14,0.55554,0.11248,3.0917,1.9513
6104,15,0.59615,0.029842,3.0918,1.3582
6104,16,0.56611,0.039202,3.0944,1.3978
6104,17,0.60281,0.033944,3.0952,1.3708
6104,18,0.57968,0.31143,3.0955,1.3676
6104,19,0.57173,0.31046,3.0949,1.3657
6104,20,0.60255,0.54026,3.0944,1.6078
6104,21,0.6189,0.02125,3.093,1.3771
6104,22,0.60996,0.06884,3.0939,1.4777
6104,23,0.59527,0.17805,3.0946,1.3972
6104,24,0.59609,0.28713,3.095,1.4129
6104,25,0.60215,0.29136,3.095,1.345
6104,26,0.61463,0.036162,3.0948,1.4422
6104,27,0.57324,0.65879,3.0945,1.2525
6104,28,0.55896,0.017639,3.0949,1.5987
6104,29,0.57047,0.026088,3.0945,1.7543
6104,30,0.60185,0.076588,3.0941,1.3762
6104,31,0.58527,0.035455,3.0936,1.5054
6104,32,0.70551,3.5716,3.0911,0.011338
6458,1,0.28052,1.2312,2.9114,3.8775
6458,2,1.1372,0.0052271,0.80567,1.1942
6458,3,0.35177,5.988,3.0926,3.3394
6458,4,0.3686,0.015389,1.1159,1.9006
6458,5,0.84159,1.8595,0.7763,3.2373
6458,6,0.49626,2.5393,1.9658,3.4326
6458,7,0.46468,1.1631,1.2472,0.9682
6458,8,0.17195,0.1695,3.0757,5.4477
6458,9,0.24166,0.20288,3.0831,2.1042
6458,10,0.43619,5.9942,3.0864,0.84671
6458,11,0.3947,0.14758,1.5748,1.9094
6458,12,0.55414,5.9958,3.082,1.6578
6458,13,0.17072,0.78868,3.0572,3.0288
6458,14,0.31703,0.053428,3.078,1.8476
6458,15,0.5679,5.9948,3.0864,0.45544
6458,16,0.83404,2.8061,1.7568,0.019678
6458,17,0.23645,0.57031,3.0874,3.2
6458,18,0.30374,0.069329,3.0883,1.3906
6458,19,0.54423,5.8127,3.0926,0.53424
6458,20,0.40496,5.9951,3.0901,0.0041385
6458,21,0.28287,5.9753,3.0729,1.6785
6458,22,0.4464,5.9491,3.0915,0.023788
6458,23,0.52123,5.9919,3.0907,0.006768
6458,24,0.53247,5.9915,3.0897,0.0057729
6458,25,0.27497,5.9726,3.0778,0.65888
6458,26,0.67616,0.64741,1.7877,1.7303
6458,27,0.43327,5.9918,3.0928,0.0034483
6458,28,0.32182,5.992,3.0873,3.7024
6458,29,0.26651,0.029268,3.0824,0.7899
6458,30,0.24892,0.017917,1.9305,3.391
6458,31,0.30952,0.0437,3.0858,1.0171
6458,32,0.43347,0.0896,0.94338,3.3508
6499,1,1.0347,5.936,1.2243,0.061454
6499,2,1.5,4.1646,0.29184,0.0059339
6499,3,3.4197,5.0486,0.27275,0.055185
6499,4,0.37709,0.01629,0.84475,0.66194
6499,5,1.2345,4.7864,0.88612,0.020413
6499,6,0.39859,3.6405,1.7709,0.67641
6499,7,0.20338,5.9733,3.0697,0.0025121
6499,8,0.97879,4.3456,0.84539,0.0045812
6499,9,0.12069,2.0242,3.0649,0.22277
6499,10,0.38642,2.6493,2.0259,1.5787
6499,11,0.13905,0.22825,3.0578,0.36303
6499,12,8.7847,5.113,0.11104,0.0014272
6499,13,0.1104,0.34496,3.0122,0.14687
6499,14,0.32398,0.86261,2.7183,0.0025237
6499,15,9.263,4.8286,0.1295,0.0033483
6499,16,0.21584,0.0204,1.0637,0.42454
6499,17,8.9996,5.4048,0.10763,0.002633
6499,18,0.48116,1.3969,0.86869,0.4933
6499,19,8.005,5.1529,0.11424,0.0019362
6499,20,0.080719,0.99494,2.8698,0.067179
6499,21,4.5948,5.0494,0.35217,0.003396
6499,22,0.20665,5.0458,2.0847,0.0037888
6499,23,2.5747,3.0426,0.13662,0.00052373
6499,24,1.4739,4.7922,0.99733,0.46424
6499,25,4.2808,4.6932,0.18818,0.0018815
6499,26,0.094002,0.73591,2.9933,0.43366
6499,27,0.51497,0.37273,0.50989,0.00062775
6499,28,1.2747,4.1488,1.6807,0.80112
6499,29,0.25927,2.9345,0.37886,0.065209
6499,30,1.4786,5.5262,0.89476,0.0054006
6499,31,0.13852,3.8221,3.0759,0.0011849
6499,32,6.2344,4.8215,0.15483,0.0031753
6534,1,4.0497,5.6994,0.48874,0.087827
6534,2,0.33873,0.19259,3.0712,1.2255
6534,3,0.55698,0.02086,1.4743,5.6283
6534,4,1.0253,2.5255,2.2187,0.0035143
6534,5,0.44602,0.14723,3.0899,1.3117
6534,6,0.50597,0.019149,3.0904,3.2306
6534,7,0.80968,0.0072189,1.0484,3.8784
6534,8,1.9652,0.69468,0.59191,1.711
6534,9,0.73434,0.0087055,1.553,3.0246
6534,10,0.48447,0.024568,3.0831,1.0157
6534,11,0.69612,0.21614,2.3419,1.7634
6534,12,0.50957,0.0066678,2.3123,3.1988
6534,13,0.44086,0.020506,3.0925,1.4831
6534,14,0.67866,3.382,3.0953,0.30188
6534,15,0.83094,1.0383,1.215,2.9865
6534,16,0.61404,0.014265,1.7812,1.9431
6534,17,0.56177,0.016611,1.7021,3.6155
6534,18,0.51086,0.096308,3.0919,1.1194
6534,19,0.53661,0.011982,3.0921,1.3043
6534,20,0.5253,0.084328,3.0933,1.3322
6534,21,0.51683,0.42375,3.0945,0.87282
6534,22,0.45122,0.018756,1.9548,4.5812
6534,23,0.56854,0.013973,2.0094,1.4683
6534,24,0.42031,0.018901,1.842,3.5425
6534,25,0.72667,0.019295,2.2869,1.7631
6534,26,0.31534,0.02925,3.0864,1.2082
6534,27,0.89746,1.4044,1.5089,1.0518
6534,28,0.19412,0.064128,3.0797,5.5351
6534,29,0.61139,0.012128,3.0728,0.92069
6534,30,0.46345,0.043728,3.0834,0.54744
6534,31,0.37179,0.034086,1.0821,0.0021288
6534,32,0.66401,0.11636,1.1285,1.9314
6793,1,0.41723,5.9854,3.0662,1.6977
6793,2,0.40696,0.052583,3.0785,0.35536
6793,3,0.91782,0.01513,1.6439,2.2411
6793,4,0.43428,0.026137,3.0855,1.1337
6793,5,0.38164,0.046346,3.0895,1.9153
6793,6,0.4004,0.01741,3.0909,1.3975
6793,7,0.49688,0.024993,3.0941,0.97439
6793,8,0.47288,0.031804,3.0943,0.99477
6793,9,0.40533,0.013226,3.0945,1.006
6793,10,0.87619,1.6591,1.6211,1.2369
6793,11,0.43362,0.018338,3.0926,1.0376
6793,12,0.44999,0.017489,3.0931,1.1184
6793,13,0.47113,0.017703,3.0933,0.99143
6793,14,0.40769,0.098329,3.0938,1.1006
6793,15,0.40138,0.014432,2.1135,2.4645
6793,16,0.42652,0.043118,3.0906,1.5234
6793,17,0.36295,0.11453,3.0858,2.4117
6793,18,0.45085,0.022225,3.0921,0.93445
6793,19,0.41362,0.0093433,2.4408,1.7029
6793,20,0.31091,0.013384,3.0865,0.44984
6793,21,1.2988,0.58875,1.5144,2.0893
6793,22,0.32076,0.21472,1.2534,0.0016883
6793,23,1.1374,0.016062,1.6488,2.0202
6793,24,0.46866,5.9931,3.0902,3.1458
6793,25,0.26072,0.17329,3.0815,3.8261
6793,26,0.86812,0.0041811,1.359,1.4763
6793,27,0.38848,0.31674,3.0923,0.82043
6793,28,0.37735,0.02845,3.0916,1.0896
6793,29,0.58135,0.76225,3.095,0.88143
6793,30,0.40816,0.030022,3.0917,1.1228
6793,31,0.39093,0.13305,3.0942,0.91133
6793,32,0.42175,3.7667,3.092,0.00611
6946,1,4.6948,3.6,0.27387,0.96594
6946,2,0.090861,1.6828,2.9754,3.9203
6946,3,1.0441,1.5773,0.73796,0.77755
6946,4,0.24,0.027344,3.079,3.0035
6946,5,0.20454,0.59099,3.0787,0.679
6946,6,0.30415,3.1351,3.0866,2.0905
6946,7,0.18008,0.32898,3.0841,0.67674
6946,8,0.14558,0.043322,3.0704,4.1025
6946,9,0.3358,3.5826,3.091,0.0011584
6946,10,0.21775,0.01681,1.8344,0.22414
6946,11,0.14881,0.11704,3.0635,4.6608
6946,12,0.11403,0.7543,3.0258,3.4054
6946,13,0.119,0.07562,3.0711,0.36247
6946,14,0.97008,0.007045,0.87188,2.7178
6946,15,0.12605,2.8341,1.7067,2.2148
6946,16,0.32625,4.1458,3.0889,0.048547
6946,17,0.12776,0.12718,3.0461,0.16574
6946,18,0.44378,0.020046,2.5251,3.0297
6946,19,0.20958,0.31029,3.0867,1.7689
6946,20,0.26281,0.076807,3.0917,0.71108
6946,21,0.21331,0.028782,3.0852,0.98683
6946,22,0.15374,0.070161,3.0735,1.9387
6946,23,0.46564,0.020051,1.5836,0.81872
6946,24,0.0018352,5.9468,3.0378,0.0024903
6946,25,0.29618,0.13569,3.0753,3.9189
6946,26,0.20829,0.59054,3.0763,0.55573
6946,27,0.18175,0.31269,3.0888,2.8515
6946,28,0.24306,0.37057,3.0929,0.58464
6946,29,0.23059,0.022846,3.0928,1.3108
6946,30,0.18103,0.017075,3.0885,0.39442
6946,31,0.40432,0.013202,0.75027,1.4225
6946,32,0.1457,0.40572,2.471,0.40892
7003,1,0.10778,5.9866,2.9696,2.5126
7003,2,0.25071,4.6711,2.4579,0.0040886
7003,3,0.00066336,5.8946,2.4921,3.1271
7003,4,0.11262,2.2863,3.0881,1.0413
7003,5,0.10616,0.041134,3.0815,0.25404
7003,6,6.1969,5.9988,0.16254,0.14354
7003,7,0.00047562,5.8942,2.2343,2.6265
7003,8,0.094223,0.99154,3.0477,0.38355
7003,9,0.0018989,5.9238,2.6791,3.4485
7003,10,0.10135,5.9818,3.0689,0.0031305
7003,11,0.0021038,5.9128,2.6627,3.2101
7003,12,0.068126,1.5742,3.0798,0.23945
7003,13,0.091461,0.038597,3.0809,0.58863
7003,14,0.00078231,5.8875,2.3022,3.2309
7003,15,0.27958,5.9937,1.4024,1.9941
7003,16,0.063156,5.8209,2.9133,0.010733
7003,17,0.00031804,5.8901,2.3029,3.3938
7003,18,0.071377,1.2971,3.0807,0.27584
7003,19,0.10654,0.035597,3.0769,0.27803
7003,20,0.4822,5.9938,1.952,1.3609
7003,21,0.029251,4.2969,2.5089,0.024972
7003,22,0.00061288,5.8991,2.4261,3.132
7003,23,0.076874,5.4639,3.0349,0.011672
7003,24,0.00030496,5.8958,2.221,2.7752
7003,25,0.085844,4.2774,3.0778,0.0056953
7003,26,0.00047163,5.8952,2.4093,2.4172
7003,27,0.087465,1.0891,3.0728,0.23883
7003,28,0.20302,5.992,3.0762,0.50732
7003,29,0.00046105,5.8931,2.2842,1.8657
7003,30,0.10773,0.099728,3.0725,0.27436
7003,31,0.074595,0.083172,3.0723,0.38225
7003,32,0.0040427,5.8954,2.5163,2.3715
7063,1,0.59651,1.7068,1.4416,1.6758
7063,2,0.00097206,0.68275,1.2892,3.1663
7063,3,0.68471,0.042286,3.075,1.5885
7063,4,0.35893,0.032257,2.4382,1.3658
7063,5,0.36839,0.027727,2.3633,1.6198
7063,6,1.4552,0.77963,0.57896,1.7787
7063,7,0.632,0.011798,0.92866,2.4044
7063,8,1.5602,0.041136,0.57639,2.1841
7063,9,0.80216,0.0086292,0.86357,0.030556
7063,10,0.37341,0.021168,0.77122,2.6708
7063,11,0.86695,0.0057906,0.82674,1.578
7063,12,0.13385,0.068565,1.3959,3.6334
